query_asmid	query_species_in	rank	ref_asmid	ref_species	ref_genus	ref_family	ref_order	ref_class	ref_subclass	ref_phylum	ref_subphylum	ani_pct	mash_pval	shared_hashes	significant
GCA_023628875.1_ASM2362887v1	Sordariomycetes sp. R4601	3	GCA_042186575.1_Theste1	Microascus stellatus	Microascus	Microascaceae	Microascales	Sordariomycetes		Ascomycota		83.2624	0	151/10000	True
GCA_023628875.1_ASM2362887v1	Sordariomycetes sp. R4601	4	GCA_017657125.1_ASM1765712v1	Scopulariopsis brevicaulis	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		79.4325	2.45553e-190	67/10000	True
GCA_023628875.1_ASM2362887v1	Sordariomycetes sp. R4601	5	GCA_054123095.1_ASM5412309v1	Scopulariopsis sp.	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		78.4115	1.67937e-155	54/10000	True
GCA_023628875.1_ASM2362887v1	Sordariomycetes sp. R4601	6	GCA_030779665.1_ASM3077966v1	Scopulariopsis brevicaulis	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		78.0469	3.74302e-137	50/10000	True
GCA_023628875.1_ASM2362887v1	Sordariomycetes sp. R4601	7	GCA_030772195.1_ASM3077219v1	Scopulariopsis brevicaulis	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		77.9511	5.25845e-134	49/10000	True
GCA_023628875.1_ASM2362887v1	Sordariomycetes sp. R4601	8	GCA_982397445.1_T5-F	Scopulariopsis alboflavescens	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		77.8534	1.54823e-130	48/10000	True
GCA_023628875.1_ASM2362887v1	Sordariomycetes sp. R4601	9	GCA_030411695.1_ASM3041169v1	Scopulariopsis brevicaulis	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		77.6517	1.23492e-124	46/10000	True
GCA_023628875.1_ASM2362887v1	Sordariomycetes sp. R4601	10	GCA_025503055.1_ASM2550305v1	Sordariomycetes sp. B11D1				Sordariomycetes		Ascomycota		77.1061	1.09824e-109	41/10000	True
GCA_023628835.1_ASM2362883v1	Sordariomycetes sp. S4602	1	GCA_023628875.1_ASM2362887v1	Sordariomycetes sp. R4601				Sordariomycetes		Ascomycota		99.9976	0	9990/10000	True
GCA_023628835.1_ASM2362883v1	Sordariomycetes sp. S4602	2	GCA_030271035.1_ASM3027103v1	Microascus cirrosus	Microascus	Microascaceae	Microascales	Sordariomycetes		Ascomycota		84.9583	0	217/10000	True
GCA_023628835.1_ASM2362883v1	Sordariomycetes sp. S4602	3	GCA_042186575.1_Theste1	Microascus stellatus	Microascus	Microascaceae	Microascales	Sordariomycetes		Ascomycota		83.2624	0	151/10000	True
GCA_023628835.1_ASM2362883v1	Sordariomycetes sp. S4602	4	GCA_017657125.1_ASM1765712v1	Scopulariopsis brevicaulis	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		79.4325	2.54358e-190	67/10000	True
GCA_023628835.1_ASM2362883v1	Sordariomycetes sp. S4602	5	GCA_054123095.1_ASM5412309v1	Scopulariopsis sp.	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		78.4115	1.7154e-155	54/10000	True
GCA_023628835.1_ASM2362883v1	Sordariomycetes sp. S4602	6	GCA_030779665.1_ASM3077966v1	Scopulariopsis brevicaulis	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		78.0469	3.83805e-137	50/10000	True
GCA_023628835.1_ASM2362883v1	Sordariomycetes sp. S4602	7	GCA_030772195.1_ASM3077219v1	Scopulariopsis brevicaulis	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		77.9511	5.38931e-134	49/10000	True
GCA_023628835.1_ASM2362883v1	Sordariomycetes sp. S4602	8	GCA_982397445.1_T5-F	Scopulariopsis alboflavescens	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		77.8534	1.58659e-130	48/10000	True
GCA_023628835.1_ASM2362883v1	Sordariomycetes sp. S4602	9	GCA_030411695.1_ASM3041169v1	Scopulariopsis brevicaulis	Scopulariopsis	Microascaceae	Microascales	Sordariomycetes		Ascomycota		77.6517	1.26376e-124	46/10000	True
GCA_023628835.1_ASM2362883v1	Sordariomycetes sp. S4602	10	GCA_025503055.1_ASM2550305v1	Sordariomycetes sp. B11D1				Sordariomycetes		Ascomycota		77.1061	1.12047e-109	41/10000	True
GCA_037042185.1_ASM3704218v1	Sordariomycetes sp. S80-01Y	1	GCA_037074925.2_ASM3707492v2	Tetracladium maxilliforme	Tetracladium		Helotiales	Leotiomycetes		Ascomycota		98.7758	0	6304/10000	True
GCA_037042185.1_ASM3704218v1	Sordariomycetes sp. S80-01Y	2	GCA_041430195.1_ASM4143019v1	Agaricus bisporus	Agaricus	Agaricaceae	Agaricales	Agaricomycetes		Basidiomycota		76.8689	1.02189e-98	39/10000	True
GCA_037042185.1_ASM3704218v1	Sordariomycetes sp. S80-01Y	3	GCA_051527895.1_YNP11	Amphichorda felina	Amphichorda	Bionectriaceae	Hypocreales	Sordariomycetes		Ascomycota		74.9443	1.04026e-65	26/10000	True
GCA_037042185.1_ASM3704218v1	Sordariomycetes sp. S80-01Y	4	GCA_900188575.1_Geosmithia-putterillii	Geosmithia putterillii	Geosmithia	Bionectriaceae	Hypocreales	Sordariomycetes		Ascomycota		74.1507	6.13484e-54	22/10000	True
GCA_037042185.1_ASM3704218v1	Sordariomycetes sp. S80-01Y	5	GCF_050947745.1_ASM5094774v1	Amphichorda felina	Amphichorda	Bionectriaceae	Hypocreales	Sordariomycetes		Ascomycota		74.1507	5.25207e-54	22/10000	True
GCA_037042185.1_ASM3704218v1	Sordariomycetes sp. S80-01Y	6	GCA_051527935.1_YNP10	Amphichorda felina	Amphichorda	Bionectriaceae	Hypocreales	Sordariomycetes		Ascomycota		73.9297	1.24483e-51	21/10000	True
GCA_037042185.1_ASM3704218v1	Sordariomycetes sp. S80-01Y	7	GCA_001468795.1_ASM146879v1	Purpureocillium lilacinum	Purpureocillium	Ophiocordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		73.6978	2.67937e-47	20/10000	True
GCA_037042185.1_ASM3704218v1	Sordariomycetes sp. S80-01Y	8	GCA_016490725.1_ASM1649072v1	Amphichorda felina	Amphichorda	Bionectriaceae	Hypocreales	Sordariomycetes		Ascomycota		73.6978	1.9074e-48	20/10000	True
GCA_037042185.1_ASM3704218v1	Sordariomycetes sp. S80-01Y	9	GCA_029292925.1_ASM2929292v1	Ophiocordycipitaceae sp.		Ophiocordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		73.6978	5.04275e-48	20/10000	True
GCA_037042185.1_ASM3704218v1	Sordariomycetes sp. S80-01Y	10	GCA_030772975.1_ASM3077297v1	Purpureocillium lilacinum	Purpureocillium	Ophiocordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		73.6978	1.48185e-47	20/10000	True
GCA_963379365.1_SMGC_7567_bin.1_MetaWRAP_v1.2.1_MAG	Sordariomycetidae sp.	1	GCA_019925495.1_ASM1992549v1	Ophiostoma fasciatum	Ophiostoma	Ophiostomataceae	Ophiostomatales	Sordariomycetes		Ascomycota		72.3303	5.63161e-37	15/10000	True
GCA_963379365.1_SMGC_7567_bin.1_MetaWRAP_v1.2.1_MAG	Sordariomycetidae sp.	2	GCA_042920535.1_ASM4292053v1	Purpureocillium lilacinum	Purpureocillium	Ophiocordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		72.3303	1.14149e-35	15/10000	True
GCA_963379365.1_SMGC_7567_bin.1_MetaWRAP_v1.2.1_MAG	Sordariomycetidae sp.	3	GCA_001653205.1_ASM165320v1	Purpureocillium lilacinum	Purpureocillium	Ophiocordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		72.0022	7.25704e-33	14/10000	True
GCA_963379365.1_SMGC_7567_bin.1_MetaWRAP_v1.2.1_MAG	Sordariomycetidae sp.	4	GCA_003144605.1_ASM314460v1	Purpureocillium lilacinum	Purpureocillium	Ophiocordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		72.0022	6.77339e-33	14/10000	True
GCA_963379365.1_SMGC_7567_bin.1_MetaWRAP_v1.2.1_MAG	Sordariomycetidae sp.	5	GCA_011319275.2_ASM1131927v2	Echinosphaeria canescens	Echinosphaeria	Helminthosphaeriaceae	Sordariales	Sordariomycetes		Ascomycota		72.0022	1.8809e-33	14/10000	True
GCA_963379365.1_SMGC_7567_bin.1_MetaWRAP_v1.2.1_MAG	Sordariomycetidae sp.	6	GCA_019925645.1_ASM1992564v1	Graphilbum cf. rectangulosporium	Graphilbum	Ophiostomataceae	Ophiostomatales	Sordariomycetes		Ascomycota		72.0022	4.65944e-34	14/10000	True
GCA_963379365.1_SMGC_7567_bin.1_MetaWRAP_v1.2.1_MAG	Sordariomycetidae sp.	7	GCA_023168115.2_PurlilIFM63780_1.0	Purpureocillium lilacinum	Purpureocillium	Ophiocordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		72.0022	7.16447e-33	14/10000	True
GCA_963379365.1_SMGC_7567_bin.1_MetaWRAP_v1.2.1_MAG	Sordariomycetidae sp.	8	GCA_030778445.1_ASM3077844v1	Cordyceps javanica	Cordyceps	Cordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		72.0022	2.09409e-33	14/10000	True
GCA_963379365.1_SMGC_7567_bin.1_MetaWRAP_v1.2.1_MAG	Sordariomycetidae sp.	9	GCA_033847395.1_Purlil1	Purpureocillium lilacinum	Purpureocillium	Ophiocordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		72.0022	9.41865e-33	14/10000	True
GCA_963379365.1_SMGC_7567_bin.1_MetaWRAP_v1.2.1_MAG	Sordariomycetidae sp.	10	GCA_046056195.1_ASM4605619v1	Ceratostomella sordida	Ceratostomella	Barbatosphaeriaceae	Barbatosphaeriales	Sordariomycetes		Ascomycota		72.0022	2.40189e-32	14/10000	True
GCA_029299915.1_ASM2929991v1	Sporidiobolaceae sp.	1	GCA_019190135.1_ASM1919013v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		99.9636	0	9849/10000	True
GCA_029299915.1_ASM2929991v1	Sporidiobolaceae sp.	2	GCA_019190015.1_ASM1919001v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		99.9634	0	9848/10000	True
GCA_029299915.1_ASM2929991v1	Sporidiobolaceae sp.	3	GCA_019190035.1_ASM1919003v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		99.9634	0	9848/10000	True
GCA_029299915.1_ASM2929991v1	Sporidiobolaceae sp.	4	GCA_019190935.1_ASM1919093v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		99.9629	0	9846/10000	True
GCA_029299915.1_ASM2929991v1	Sporidiobolaceae sp.	5	GCA_019059545.1_ASM1905954v1	Rhodotorula sp. VS67	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		99.9544	0	9811/10000	True
GCA_029299915.1_ASM2929991v1	Sporidiobolaceae sp.	6	GCA_023628275.1_ASM2362827v1	Rhodotorula sp. M30-05A-2	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		99.2948	0	7580/10000	True
GCA_029299915.1_ASM2929991v1	Sporidiobolaceae sp.	7	GCA_001541205.1_Rhosp1	Rhodotorula sp. JG-1b	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		95.8701	0	2659/10000	True
GCA_029299915.1_ASM2929991v1	Sporidiobolaceae sp.	8	GCA_963379285.1_SMGC_7569_bin.1_MetaWRAP_v1.2.1_MAG	Rhodotorula sp. JG-1b	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		95.5860	0	2467/10000	True
GCA_029299915.1_ASM2929991v1	Sporidiobolaceae sp.	9	GCA_025502885.1_ASM2550288v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		92.0558	0	1041/10000	True
GCA_029299915.1_ASM2929991v1	Sporidiobolaceae sp.	10	GCA_000931965.1_ASM93196v1	Rhodotorula mucilaginosa	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		92.0392	0	1037/10000	True
GCA_056507755.1_ASM5650775v1	Tarzettaceae sp. PLDXAR	1	GCA_037055185.1_ASM3705518v1	Capillidium rhysosporum	Capillidium	Capillidiaceae	Entomophthorales	Entomophthoromycetes		Entomophthoromycota		76.4892	1.48955e-83	36/10000	True
GCA_056507755.1_ASM5650775v1	Tarzettaceae sp. PLDXAR	2	GCA_027248385.1_ASM2724838v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		76.2180	6.86453e-71	34/10000	True
GCA_056507755.1_ASM5650775v1	Tarzettaceae sp. PLDXAR	3	GCA_027248345.1_ASM2724834v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		76.0763	1.13704e-68	33/10000	True
GCA_056507755.1_ASM5650775v1	Tarzettaceae sp. PLDXAR	4	GCA_964256015.1_public_SRR11456923_metabat2_merged.0	Peltigera hydrothyria	Peltigera	Peltigeraceae	Peltigerales	Lecanoromycetes		Ascomycota		75.9302	3.81245e-63	32/10000	True
GCA_056507755.1_ASM5650775v1	Tarzettaceae sp. PLDXAR	5	GCA_016946835.1_ASM1694683v1	Neocallimastix lanati	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		75.7795	2.68438e-58	31/10000	True
GCA_056507755.1_ASM5650775v1	Tarzettaceae sp. PLDXAR	6	GCA_027248585.1_ASM2724858v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		75.7795	7.12934e-65	31/10000	True
GCA_056507755.1_ASM5650775v1	Tarzettaceae sp. PLDXAR	7	GCA_027248625.1_ASM2724862v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		75.7795	3.97296e-64	31/10000	True
GCA_056507755.1_ASM5650775v1	Tarzettaceae sp. PLDXAR	8	GCA_002104975.1_Neocallimastix_sp._G1_v1.0	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		75.6239	3.02235e-56	30/10000	True
GCA_056507755.1_ASM5650775v1	Tarzettaceae sp. PLDXAR	9	GCA_027248425.1_ASM2724842v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		75.6239	9.56721e-66	30/10000	True
GCA_056507755.1_ASM5650775v1	Tarzettaceae sp. PLDXAR	10	GCA_027248765.1_ASM2724876v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		75.6239	2.03012e-63	30/10000	True
GCA_030247885.1_UCR_JES119	Taxawa tesnikishii nom. ined.	1	GCA_040142845.1_UCR_Afum_ATCC42202_1.0	Aspergillus fumigatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.5475	1.8635e-123	45/10000	True
GCA_030247885.1_UCR_JES119	Taxawa tesnikishii nom. ined.	2	GCA_049901915.1_BMK210907-AN672-ZX01-0101	Aspergillus fumigatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.5475	1.32569e-123	45/10000	True
GCA_030247885.1_UCR_JES119	Taxawa tesnikishii nom. ined.	3	GCA_056582585.1_ASM5658258v1	Aspergillus fumigatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.5475	1.14667e-123	45/10000	True
GCA_030247885.1_UCR_JES119	Taxawa tesnikishii nom. ined.	4	GCA_001599455.1_JCM_10253_assembly_v001	Aspergillus fumigatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.4410	1.71369e-120	44/10000	True
GCA_030247885.1_UCR_JES119	Taxawa tesnikishii nom. ined.	5	GCA_012656115.1_ASM1265611v1	Aspergillus fumigatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.4410	1.04911e-120	44/10000	True
GCA_030247885.1_UCR_JES119	Taxawa tesnikishii nom. ined.	6	GCA_012656125.1_ASM1265612v1	Aspergillus fumigatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.4410	1.20574e-120	44/10000	True
GCA_030247885.1_UCR_JES119	Taxawa tesnikishii nom. ined.	7	GCA_012656165.1_ASM1265616v1	Aspergillus fumigatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.4410	1.76943e-120	44/10000	True
GCA_030247885.1_UCR_JES119	Taxawa tesnikishii nom. ined.	8	GCA_012656185.1_ASM1265618v1	Aspergillus fumigatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.4410	1.36528e-120	44/10000	True
GCA_030247885.1_UCR_JES119	Taxawa tesnikishii nom. ined.	9	GCA_012656215.1_ASM1265621v1	Aspergillus fumigatus	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.4410	1.40271e-120	44/10000	True
GCA_030247885.1_UCR_JES119	Taxawa tesnikishii nom. ined.	10	GCA_019176365.1_ASM1917636v1	Aspergillus sp. GbtcF1	Aspergillus	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		77.4410	3.01443e-120	44/10000	True
GCA_964255085.1_public_SRR14722085_metabat2_bin.6	Teloschistales sp.	1	GCA_023646635.1_KEW_Foas	Flavoplaca oasis	Flavoplaca	Teloschistaceae	Teloschistales	Lecanoromycetes		Ascomycota		70.4019	5.09485e-22	10/10000	True
GCA_964255085.1_public_SRR14722085_metabat2_bin.6	Teloschistales sp.	2	GCA_051941985.1_KEW_Flna225	Flavoplaca navasiana	Flavoplaca	Teloschistaceae	Teloschistales	Lecanoromycetes		Ascomycota		70.4019	1.20766e-21	10/10000	True
GCA_964255085.1_public_SRR14722085_metabat2_bin.6	Teloschistales sp.	3	GCA_051942465.1_KEW_Flli	Flavoplaca limonia	Flavoplaca	Teloschistaceae	Teloschistales	Lecanoromycetes		Ascomycota		69.9006	5.74128e-20	9/10000	True
GCA_964255085.1_public_SRR14722085_metabat2_bin.6	Teloschistales sp.	4	GCA_023646365.1_KEW_Xful	Gallowayella cf. fulva	Gallowayella	Teloschistaceae	Teloschistales	Lecanoromycetes		Ascomycota		69.3402	2.86528e-17	8/10000	True
GCA_964255085.1_public_SRR14722085_metabat2_bin.6	Teloschistales sp.	5	GCA_051941225.1_KEW_Flci	Flavoplaca citrina	Flavoplaca	Teloschistaceae	Teloschistales	Lecanoromycetes		Ascomycota		69.3402	2.80027e-17	8/10000	True
GCA_964255085.1_public_SRR14722085_metabat2_bin.6	Teloschistales sp.	6	GCA_051942005.1_KEW_Flci1	Flavoplaca cf. flavocitrina	Flavoplaca	Teloschistaceae	Teloschistales	Lecanoromycetes		Ascomycota		69.3402	2.15248e-17	8/10000	True
GCA_964255085.1_public_SRR14722085_metabat2_bin.6	Teloschistales sp.	7	GCA_052059015.1_KEW_Flho	Flavoplaca sp. TL-2023a	Flavoplaca	Teloschistaceae	Teloschistales	Lecanoromycetes		Ascomycota		69.3402	7.72031e-17	8/10000	True
GCA_964255085.1_public_SRR14722085_metabat2_bin.6	Teloschistales sp.	8	GCA_964257585.1_public_SRR14722046_concoct_bin.7	Rhizocarpon geographicum	Rhizocarpon	Rhizocarpaceae	Rhizocarpales	Lecanoromycetes		Ascomycota		69.3402	2.12148e-17	8/10000	True
GCA_964255085.1_public_SRR14722085_metabat2_bin.6	Teloschistales sp.	9	GCA_000611775.1_Umbmu1.0	Umbilicaria muhlenbergii	Umbilicaria	Umbilicariaceae	Umbilicariales	Lecanoromycetes		Ascomycota		68.7048	1.21592e-14	7/10000	True
GCA_964255085.1_public_SRR14722085_metabat2_bin.6	Teloschistales sp.	10	GCA_009801365.1_ASM980136v1	Neurospora sp. CHS-2018c	Neurospora	Sordariaceae	Sordariales	Sordariomycetes		Ascomycota		68.7048	4.45239e-14	7/10000	True
GCA_049996275.1_ASM4999627v1	Teratosphaeriaceae sp. BF9	1	GCA_005059865.1_ASM505986v1	Friedmanniomyces simplex	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		77.8534	5.02576e-127	48/10000	True
GCA_049996275.1_ASM4999627v1	Teratosphaeriaceae sp. BF9	2	GCA_030926145.1_ASM3092614v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		76.6192	2.06134e-92	37/10000	True
GCA_049996275.1_ASM4999627v1	Teratosphaeriaceae sp. BF9	3	GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253		Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		76.4892	6.09071e-90	36/10000	True
GCA_049996275.1_ASM4999627v1	Teratosphaeriaceae sp. BF9	4	GCA_030411855.1_ASM3041185v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		75.9302	3.48731e-78	32/10000	True
GCA_049996275.1_ASM4999627v1	Teratosphaeriaceae sp. BF9	5	GCA_030553275.1_ASM3055327v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		75.9302	3.12286e-78	32/10000	True
GCA_049996275.1_ASM4999627v1	Teratosphaeriaceae sp. BF9	6	GCA_030553295.1_ASM3055329v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		75.9302	3.33169e-78	32/10000	True
GCA_049996275.1_ASM4999627v1	Teratosphaeriaceae sp. BF9	7	GCA_030411825.1_ASM3041182v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		75.7795	2.1733e-75	31/10000	True
GCA_049996275.1_ASM4999627v1	Teratosphaeriaceae sp. BF9	8	GCA_030411835.1_ASM3041183v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		75.7795	2.2685e-75	31/10000	True
GCA_049996275.1_ASM4999627v1	Teratosphaeriaceae sp. BF9	9	GCA_030412055.1_ASM3041205v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		75.7795	2.2596e-75	31/10000	True
GCA_049996275.1_ASM4999627v1	Teratosphaeriaceae sp. BF9	10	GCA_030553175.1_ASM3055317v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		75.7795	2.33273e-75	31/10000	True
GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253	1	GCA_030553435.1_ASM3055343v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		79.1412	3.09896e-169	63/10000	True
GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253	2	GCA_030553175.1_ASM3055317v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		78.9103	1.76751e-160	60/10000	True
GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253	3	GCA_030553335.1_ASM3055333v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		78.9103	1.53043e-160	60/10000	True
GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253	4	GCA_030412055.1_ASM3041205v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		78.7498	2.3211e-154	58/10000	True
GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253	5	GCA_030553215.1_ASM3055321v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		78.7498	2.30215e-154	58/10000	True
GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253	6	GCA_030553195.1_ASM3055319v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		78.6675	2.67008e-151	57/10000	True
GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253	7	GCA_030553475.1_ASM3055347v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		78.6675	2.51314e-153	57/10000	True
GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253	8	GCA_005059865.1_ASM505986v1	Friedmanniomyces simplex	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		78.5837	8.01764e-151	56/10000	True
GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253	9	GCA_030553275.1_ASM3055327v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		78.5837	2.56182e-148	56/10000	True
GCA_033119285.1_ASM3311928v1	Teratosphaeriaceae sp. CCFEE 6253	10	GCA_030411835.1_ASM3041183v1	Friedmanniomyces endolithicus	Friedmanniomyces	Teratosphaeriaceae	Mycosphaerellales	Dothideomycetes		Ascomycota		78.4115	3.71916e-142	54/10000	True
GCA_000825705.1_Allpaths-LG	Torrubiella hemipterigena	1	GCA_003056565.1_ASM305656v1	Lecanicillium sp. MT-2017a	Lecanicillium	Cordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		73.4540	1.43304e-45	19/10000	True
GCA_000825705.1_Allpaths-LG	Torrubiella hemipterigena	2	GCA_003056585.1_ASM305658v1	Lecanicillium sp. MT-2017a	Lecanicillium	Cordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		73.4540	1.43494e-45	19/10000	True
GCA_000825705.1_Allpaths-LG	Torrubiella hemipterigena	3	GCA_003056605.2_AZ2_2.1	Lecanicillium sp. MT-2017a	Lecanicillium	Cordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		73.4540	1.44594e-45	19/10000	True
GCA_000825705.1_Allpaths-LG	Torrubiella hemipterigena	4	GCA_051527325.1_YNP40	Lecanicillium coprophilum	Lecanicillium	Cordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		72.9253	2.92987e-40	17/10000	True
GCA_000825705.1_Allpaths-LG	Torrubiella hemipterigena	5	GCA_051528535.1_YNP87	Simplicillium lamellicola	Simplicillium	Cordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		72.9253	5.87218e-41	17/10000	True
